"screen_name","gender","user_followers_count","post_date","text","text_cleaned","polarity","tweet_length","relevance_score"
"Widyarenee_","female",934,"2020-11-04T06:59:07Z","Melalui Omnibus Law UU Ciptaker   menargetkan hingga 2024  12 7 juta hektare bisa dikelola masyarakat       upaya dilakukan demi kesejahteraan  amp        "," omnibus law uu ciptaker menargetkan juta hektare dikelola masyarakat upaya kesejahteraan amp ","positive",19,0.14408151
"irvanababil10","female",111,"2020-11-04T07:01:33Z","Pemerintah membantah adanya penerapan  Karyawan Kontrak Seumur Hidup  dalam Undang Undang No 11 Tahun 2020 mengenai Cipta Kerja  UU Ciptaker   ","pemerintah membantah penerapan karyawan kontrak seumur hidup undang undang no cipta kerja uu ciptaker ","negative",17,0.08027399
"shakeer__02","female",7839,"2020-11-04T07:02:27Z","Versi Rocky  Demi Omnibus Law PDIP Tidur Sekamar dengan Golkar  Terus Mimpi Bertemu    gk ya mimpinya           ","versi rocky omnibus law pdip tidur sekamar golkar mimpi bertemu gk ya mimpinya ","negative",19,0.1228011
"AriestaRiico_","male",16586,"2020-11-04T07:02:27Z","UU CIPTA KERJA ini sangat reformatif dan fenomenal  Untuk pertama kalinya kita metode Omnibus Law scr komprehensif utk sebuah undang undang  ","uu cipta kerja reformatif fenomenal kalinya metode omnibus law scr komprehensif utk undang undang ","positive",21,0.18326808
"ujejahit","female",272,"2020-11-04T07:02:29Z","Revisi UU Ketenagakerjaan melalui RUU CK atau OBL dinilai menjadi sebuah keharusan banyak aturan di dlm UU Ketenagakerjaan tidak lg selaras dgn perkembangan dunia industri dan ketenagakerjaan saat ini Percaya Jokowi","revisi uu ketenagakerjaan ruu ck obl dinilai keharusan aturan dlm uu ketenagakerjaan lg selaras dgn perkembangan dunia industri ketenagakerjaan percaya jokowi","positive",34,0.06632699
"Paulus_willy","male",4359,"2020-11-04T07:04:39Z","1  Baik   Cipta Kerja yang telah disahkan Ini memberi banyak kemudahan serta manfaat bagi UMKM juga koperasi  Prokes Agar Selamat"," cipta kerja disahkan kemudahan manfaat umkm koperasi prokes selamat","positive",23,0.10631214
"Lima8Satu","female",12992,"2020-11-04T07:04:40Z","Terobosan melalui Omnibus Law UU Kerja ini penting bagi negara  yg butuh industri padat Menjadi harapan besar untuk Indonesia maju dgn tujuan peningkatan investasi  memudahkan penciptaan lapangan kerja  Prokes Agar Selamat ","terobosan omnibus law uu kerja negara yg butuh industri padat harapan indonesia maju dgn tujuan peningkatan investasi memudahkan penciptaan lapangan kerja prokes selamat ","positive",37,0.26638771
"jundullohNKRI","female",490,"2020-11-04T07:02:17Z","Hal ini akan dicatat dlm sejarah saat generasi muda melihat dampak kerusakan UU Omnibus Law nantinya  Perjuangan di Parlemen kian berat karena bersatunya eksekutif dgn partai pendukung koalisi yg sukses mengegolkan RUU OBL jd UU  bisa jadi preseden buruk "," dicatat dlm sejarah generasi muda dampak kerusakan uu omnibus law perjuangan parlemen kian berat bersatunya eksekutif dgn partai pendukung koalisi yg sukses mengegolkan ruu obl jd uu preseden buruk ","positive",39,0.13714179
"Paulus_willy","male",4359,"2020-11-04T07:02:22Z","UU CIPTA KERJA ini sangat reformatif dan fenomenal  Untuk pertama kalinya kita metode Omnibus Law scr komprehensif utk sebuah undang undang  ","uu cipta kerja reformatif fenomenal kalinya metode omnibus law scr komprehensif utk undang undang ","positive",21,0.18326808
"Ronald_N70","male",43,"2020-11-04T07:04:16Z","Presiden Joko Widodo  Jokowi  sudah menandatangani omnibus law UU Nomor 11 Tahun 2020 tentang Cipta Kerja  Apa lacur  UU itu diwarnai kesalahan ketik fatal  Seperti apa   ","presiden joko widodo jokowi menandatangani omnibus law uu nomor cipta kerja lacur uu diwarnai kesalahan ketik fatal ","negative",25,0.22265713
"Yanto78537100","male",3556,"2020-11-04T07:02:55Z","1  Omnibus Law menambah waktu lembur bagi para buruh pekerja agar dapat memperoleh penghasilan yang lebih  sebelumnya jatah lembur diatur hanya 14 jam minggu  kini ditambah menjadi 18 jam minggu  Prokes Agar Selamat "," omnibus law menambah lembur buruh pekerja memperoleh penghasilan jatah lembur diatur jam minggu ditambah jam minggu prokes selamat ","positive",30,0.13563458
"Sulistianachak1","female",856,"2020-11-04T07:04:56Z","Pusat Studi Hukum dan Kebijakan Indonesia  PSHK  menilai Omnibus Law Undang Undang Cipta Kerja yang kini menjadi UU Nomor 11 Tahun 2020 cacat formal dalam proses legislasi hingga substansi ","pusat studi hukum kebijakan indonesia pshk menilai omnibus law undang undang cipta kerja uu nomor cacat formal proses legislasi substansi ","negative",28,0.21448011
"gunaditaufiq","male",441,"2020-11-04T07:05:46Z","Insya Allah buruh  mahasiswa dan komponen masyarakat lainnya tetap berjuang","insya allah buruh mahasiswa komponen masyarakat berjuang","negative",10,0.00781708
"RonaldLampard8","male",4428,"2020-11-04T07:05:17Z","UU CIPTA KERJA ini sangat reformatif dan fenomenal  Untuk pertama kalinya kita metode Omnibus Law scr komprehensif utk sebuah undang undang  ","uu cipta kerja reformatif fenomenal kalinya metode omnibus law scr komprehensif utk undang undang ","positive",21,0.18326808
"NayDonuts","female",10229,"2020-11-04T07:01:57Z","Omnibus Law UU Ciptaker mencegah korupsi dan pungli dalam perizinan berusaha  Ciptaker menyederhanakan regulasi yg tumpah tindih serta memangkas birokrasi ","omnibus law uu ciptaker mencegah korupsi pungli perizinan berusaha ciptaker menyederhanakan regulasi yg tumpah tindih memangkas birokrasi ","positive",22,0.14570118
"tonyfathony2","",1733,"2020-11-04T07:08:32Z","Ini yg terjadi apabila pemerintah    parlemen  tdk mendengarkan aspirasi rakyat"," yg pemerintah parlemen tdk mendengarkan aspirasi rakyat","negative",9,0.00348676
"ryolandafit","female",684,"2020-11-04T07:08:32Z"," Siapa bilang PKWT seumur hidup  Karyawan Kontrak Seumur Hidup   PKWT masih dibatasi waktunya dan akan ditentukan melalui PP   tegas Fajar  "," bilang pkwt seumur hidup karyawan kontrak seumur hidup pkwt dibatasi ditentukan pp fajar ","positive",21,0.00317182
"MalinParmato7","male",306,"2020-11-04T07:06:36Z","Hal ini akan dicatat dlm sejarah saat generasi muda melihat dampak kerusakan UU Omnibus Law nantinya  Perjuangan di Parlemen kian berat karena bersatunya eksekutif dgn partai pendukung koalisi yg sukses mengegolkan RUU OBL jd UU  bisa jadi preseden buruk "," dicatat dlm sejarah generasi muda dampak kerusakan uu omnibus law perjuangan parlemen kian berat bersatunya eksekutif dgn partai pendukung koalisi yg sukses mengegolkan ruu obl jd uu preseden buruk ","positive",39,0.13714179
"Asmara29732095","female",5,"2020-11-04T07:08:23Z","Dengan adanya sejumlah  pelajar yang tertangkap karena terlibat dalam unras omnibus law  Polsek Tuban mengambil langkah berikan himbauan kepada pelajar agar jangan mudah terprovokasi dengan ajakan unras  Karena sebagai pelajar kewajiban yang utama adalah belajar dengan baik  "," pelajar tertangkap terlibat unras omnibus law polsek tuban mengambil langkah himbauan pelajar mudah terprovokasi ajakan unras pelajar kewajiban utama belajar ","positive",37,0.10897781
"IpungLombok","male",16077,"2020-11-04T07:07:42Z","Sebenarnya pasal ini sudah sempat dipertanyakan ketua Komisi X tgl 19 oktober lalu  karena dimasukkan lagi  kini muncul kembali  mirip dgn yang dulu suka Timbul Tenggelam  tapi yg ini Bersama Omnibus Law"," pasal ketua komisi x tgl oktober dimasukkan muncul dgn suka timbul tenggelam yg omnibus law","negative",31,0.10858414
"lovefuckhate27","male",2,"2020-11-04T07:08:02Z","Cemas menanti hasil pemilu AS padahal hidup di Indonesia  Gelisah karena omnibus law berlaku  Tenangkan diri  basuh jiwamu dengan lagu lagu mellow dalam playlist yang kami susun  ","cemas hasil pemilu as hidup indonesia gelisah omnibus law berlaku tenangkan basuh jiwamu lagu lagu mellow playlist susun ","negative",26,0.11721107
"ngglatak","male",339,"2020-11-04T07:07:34Z","Omnibus Law UU Cipta Kerja  rantai pasok yang terhubung digital akan pemulihan ekonomi  PEN   Prokes Agar Selamat ","omnibus law uu cipta kerja rantai pasok terhubung digital pemulihan ekonomi pen prokes selamat ","positive",24,0.2020853
"MTorvald","",1996,"2020-11-04T07:07:12Z","UU Omnibus Law Mulai Berdampak  Investor Asing Tarik Dana Besar besaran main2 kan  dampaknya ama ekonomi qta kedepan   ","uu omnibus law berdampak investor asing tarik dana besaran main dampaknya ama ekonomi qta kedepan ","negative",20,0.13561207
"AmalinaMaruto","male",0,"2020-11-04T07:06:00Z","Asas kemudahan kedua dari Omnibus Law adalah kepastian hukum khususnya bagi tenaga kerja  ","asas kemudahan omnibus law kepastian hukum tenaga kerja ","negative",14,0.15800602
"ekaaku2020","female",2564,"2020-11-04T07:07:07Z","UU OBL yg cacat spt ini  yg sdh diteken jg  apa msh bisa berlaku      ","uu obl yg cacat spt yg sdh diteken jg msh berlaku ","negative",14,0.01403698
"didienAZHAR","female",23012,"2020-11-04T07:10:08Z","UU Omnibus Law Mulai Berdampak  Investor Asing Tarik Dana Besar besaran main2 kan  dampaknya ama ekonomi qta kedepan   ","uu omnibus law berdampak investor asing tarik dana besaran main dampaknya ama ekonomi qta kedepan ","negative",20,0.13561207
"DwiKsatriany","female",25,"2020-11-04T07:10:11Z","    Emgnya ustad ceramah ada yg soal politik2 ky skrg   Trus ngomongnya soal omnibus law doang  Ustad jmn now sok jd politikus tp lupa agama gak prnh ngajarin kebencian  provokasi  Seharusnya justru jd penengah bagi yg ribut  netral  Gtu lho codot  "," emgnya ustad ceramah yg politik ky skrg trus ngomongnya omnibus law doang ustad jmn now sok jd politikus tp lupa agama gak prnh ngajarin kebencian provokasi jd penengah yg ribut netral gtu lho codot ","positive",40,0.10803307
"bebeklung","male",2,"2020-11-04T07:10:13Z","Mensesneg mengakui kekeliruan pada naskah omnibus law Undang Undang Cipta Kerja  UU Ciptaker  yang telah diteken Jokowi  ","mensesneg mengakui kekeliruan naskah omnibus law undang undang cipta kerja uu ciptaker diteken jokowi ","positive",16,0.2131979
"TweetSrip_","female",1948,"2020-11-04T07:10:35Z","  Omnibus Law disahkan        Habib Rizieq pulang ke Indonesia        Gatot Nurmantyo terima Bintang Mahaputera        kiri dan SJW be like  "," omnibus law disahkan habib rizieq pulang indonesia gatot nurmantyo terima bintang mahaputera kiri sjw be like ","positive",22,0.12167631
"Bams_2ng","male",1351,"2020-11-04T07:10:37Z","Terobosan melalui Omnibus Law UU Kerja ini penting bagi negara  yg butuh industri padat Menjadi harapan besar untuk Indonesia maju dgn tujuan peningkatan investasi  memudahkan penciptaan lapangan kerja  Prokes Agar Selamat ","terobosan omnibus law uu kerja negara yg butuh industri padat harapan indonesia maju dgn tujuan peningkatan investasi memudahkan penciptaan lapangan kerja prokes selamat ","positive",37,0.26638771
"shivaulhaq","male",633,"2020-11-04T07:10:59Z","Polemik Omnibus Law Cipta Kerja tak juga berhenti meski naskahnya sudah diserahkan kepada Presiden Joko Widodo  Yang terbaru  Pasal 46 terkait minyak dan gas bumi dicoret dari naskah UU tersebut oleh Kementerian Sekretariat Negara  ","polemik omnibus law cipta kerja berhenti naskahnya diserahkan presiden joko widodo terbaru pasal terkait minyak gas bumi dicoret naskah uu kementerian sekretariat negara ","positive",34,0.20027444
"santy_novi","male",811,"2020-11-04T07:09:14Z","Dengan menyebarnya berita Riziq pulang  sebenarnya sudah mengalihkan konsentrasi ditekennya UU Omnibus Law oleh  begitu  oposisi dan SJW dipisahkan dr para kadrun yg biasanya dijadikan attack dog di lapangan  memecah ombak  Dog nya menggonggong ke arah berbeda "," menyebarnya berita riziq pulang mengalihkan konsentrasi ditekennya uu omnibus law oposisi sjw dipisahkan dr kadrun yg dijadikan attack dog lapangan memecah ombak dog nya menggonggong arah berbeda ","positive",39,0.12780626
"Hmmurahmurahhm2","female",4153,"2020-11-04T07:09:32Z","UU Omnibus Law Mulai Berdampak  Investor Asing Tarik Dana Besar besaran main2 kan  dampaknya ama ekonomi qta kedepan   ","uu omnibus law berdampak investor asing tarik dana besaran main dampaknya ama ekonomi qta kedepan ","negative",20,0.13561207
"lutfimuhamad008","male",6431,"2020-11-04T07:10:47Z","  Omnibus Law disahkan        Habib Rizieq pulang ke Indonesia        Gatot Nurmantyo terima Bintang Mahaputera        kiri dan SJW be like  "," omnibus law disahkan habib rizieq pulang indonesia gatot nurmantyo terima bintang mahaputera kiri sjw be like ","positive",22,0.12167631
"pikachutips","male",1545,"2020-11-04T07:09:47Z","  Omnibus Law disahkan        Habib Rizieq pulang ke Indonesia        Gatot Nurmantyo terima Bintang Mahaputera        kiri dan SJW be like  "," omnibus law disahkan habib rizieq pulang indonesia gatot nurmantyo terima bintang mahaputera kiri sjw be like ","positive",22,0.12167631
"egif","male",525,"2020-11-04T07:09:42Z","bisa pas gitu ya omnibus law di sahkan sehari sebelum us piplres hehe"," pas gitu ya omnibus law sahkan sehari us piplres hehe","positive",12,0.10704324
"Comott5","male",2,"2020-11-04T07:09:05Z","Pak dhe gitu lhoo     "," dhe gitu lhoo ","positive",4,0.00034868
"Paulus_willy","male",4359,"2020-11-04T07:12:02Z","   kembali mengungkapkan alasan pemerintah di balik pembentukan  omnibus law  Menurutnya  ini dilakukannya guna memangkas dan menyederhanakan berbagai regulasi yang dinilai sudah terlalu banyak  Percaya Jokowi"," alasan pemerintah pembentukan omnibus law menurutnya dilakukannya memangkas menyederhanakan regulasi dinilai percaya jokowi","negative",27,0.12742386
"renesia_account","female",12394,"2020-11-04T07:12:02Z","Tanda Tangani Omnibus Law UU Cipta Kerja  Presiden Abaikan Reaksi Publik   ","tanda tangani omnibus law uu cipta kerja presiden abaikan reaksi publik ","positive",11,0.18491023
"Bams_2ng","male",1351,"2020-11-04T07:12:03Z","Omnibus Law UU Ciptaker mencegah korupsi dan pungli dalam perizinan berusaha  Ciptaker menyederhanakan regulasi yg tumpah tindih serta memangkas birokrasi ","omnibus law uu ciptaker mencegah korupsi pungli perizinan berusaha ciptaker menyederhanakan regulasi yg tumpah tindih memangkas birokrasi ","positive",22,0.14570118
"keevan03","male",7431,"2020-11-04T07:12:34Z","1  Omnibus Law UU Cipta Kerja Juni lalu negara kita mendptkan peringkat pertama birokrasi dan regulasi paling rumit didunia  tentu akan mempengaruhi investasi dan pertumbuhan ekonomi Indonesia menjadi lambat  "," omnibus law uu cipta kerja juni negara mendptkan peringkat birokrasi regulasi rumit didunia mempengaruhi investasi pertumbuhan ekonomi indonesia lambat ","negative",31,0.20669681
"Bams_2ng","male",1351,"2020-11-04T07:12:37Z","Dengan kemudahan berinvestasi melalui Omnibus Law UU Ciptaker  maka akan tercipta lapangan kerja baru bagi angkatan kerja baru yang produktif Prokes Agar Selamat "," kemudahan berinvestasi omnibus law uu ciptaker tercipta lapangan kerja angkatan kerja produktif prokes selamat ","positive",25,0.21731453
"PrecariatIsDead","male",87,"2020-11-04T07:12:08Z","  Omnibus Law disahkan        Habib Rizieq pulang ke Indonesia        Gatot Nurmantyo terima Bintang Mahaputera        kiri dan SJW be like  "," omnibus law disahkan habib rizieq pulang indonesia gatot nurmantyo terima bintang mahaputera kiri sjw be like ","positive",22,0.12167631
"Paulus_willy","male",4359,"2020-11-04T07:12:11Z"," terutama pengangguran  sudah lama terjadi  Solusi atas masalah pengangguran ini  perluasan kesempatan kerja  Cipta Kerja upaya negara buka peluang usaha lebih luas melalui kemudahan  perizinan    Percaya Jokowi"," pengangguran solusi pengangguran perluasan kesempatan kerja cipta kerja upaya negara buka peluang usaha luas kemudahan perizinan percaya jokowi","positive",31,0.15888335
"Lima8Satu","female",12992,"2020-11-04T07:12:25Z","Omnibus Law UU Cipta Kerja ini adalah salah satu solusi terbaik bagi kedua belah pihak  baik pelaku usaha pekerja untuk menyejahterakan berbangsa dan bernegara  Terlihat dengan penetapan UU ini  menguat di pasar Asia ","omnibus law uu cipta kerja salah solusi terbaik belah pelaku usaha pekerja menyejahterakan berbangsa bernegara penetapan uu menguat pasar asia ","positive",35,0.17693572
"Paulus_willy","male",4359,"2020-11-04T07:11:43Z"," Negara menandatangani sekaligus mengesahkan UU Ciptaker  Senin  2 November 2020  Cipta Kerja memiliki 769   ditambah 418 halaman penjelasan  dgn demikian  jumlah halaman UU Cipta Kerja menjadi 1 187 halaman  Percaya Jokowi"," negara menandatangani mengesahkan uu ciptaker senin november cipta kerja memiliki ditambah halaman penjelasan dgn halaman uu cipta kerja halaman percaya jokowi","negative",28,0.20360372
"penyejuk_hati_","male",8434,"2020-11-04T07:11:05Z","  Omnibus Law disahkan        Habib Rizieq pulang ke Indonesia        Gatot Nurmantyo terima Bintang Mahaputera        kiri dan SJW be like  "," omnibus law disahkan habib rizieq pulang indonesia gatot nurmantyo terima bintang mahaputera kiri sjw be like ","positive",22,0.12167631
"kenapaboong","male",118,"2020-11-04T07:11:24Z","  Omnibus Law disahkan        Habib Rizieq pulang ke Indonesia        Gatot Nurmantyo terima Bintang Mahaputera        kiri dan SJW be like  "," omnibus law disahkan habib rizieq pulang indonesia gatot nurmantyo terima bintang mahaputera kiri sjw be like ","positive",22,0.12167631
"maximilan_angel","male",7573,"2020-11-04T07:11:30Z","Kalau Omnibus Law sudah disahkan  semua pihak yang tidak setuju  yang beda pendapat  harus taat pada aturan konstitusi"," omnibus law disahkan setuju beda pendapat taat aturan konstitusi","negative",18,0.11298194
